id_client,genre,espace_client_web,assurance_vie,banque_principale,anciennete_mois,compte_epargne,credit_autres,cartes_bancaires,compte_courant,compte_joint,PEA,assurance_auto,assurance_habitation,credit_immo,type,compte_titres,methode_contact,agios_6mois,age,segment_client,var_0,branche,churn
5939,H,0.0,non,non,18.0,non,bail,basic,oui,non,oui,non,non,non,pro,non,courrier,33.6,28.0,C2,11623.48039896148,OUTRE-MER,non
2400,F,0.0,non,oui,9.0,oui,permanent,medium,oui,non,oui,oui,non,oui,pro,non,telephone,93.0,35.0,C2,6728.012295537676,CENTRE,non
2248,H,0.0,oui,oui,30.0,oui,consommation,basic,oui,non,non,non,non,non,pro,oui,telephone,54.45,33.0,B2,11328.636463452343,OUTRE-MER,non
3526,H,1.0,non,non,5.0,oui,permanent,basic,non,non,oui,non,non,non,pro,non,mail,50.35,32.0,C2,10418.768552954609,SUD-OUEST,oui
4208,H,0.0,oui,non,69.0,non,bail,basic,non,oui,oui,oui,oui,oui,perso,oui,sms,60.8,71.0,B2,750.2045260261125,NORD-EST,non
6509,H,1.0,oui,non,29.0,non,bail,basic,non,non,non,non,non,non,pro,non,mail,25.05,31.0,A2,289.7662341779319,SUD-EST,oui
948,H,1.0,non,non,35.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,mail,99.05,23.0,D2,4309.73403693186,CENTRE,oui
203,H,0.0,non,oui,13.0,oui,permanent,medium,non,non,non,non,oui,non,pro,oui,sms,78.3,75.0,A1,3455.364590617819,SUD-OUEST,non
2643,F,0.0,non,non,33.0,oui,consommation,medium,non,non,non,non,non,oui,pro,oui,mail,83.35,31.0,A3,5761.948332969336,NORD-EST,oui
1696,H,0.0,non,non,3.0,oui,consommation,medium,non,non,non,non,non,oui,pro,oui,mail,85.3,36.0,A1,4206.402575301145,SUD-OUEST,oui
4837,F,0.0,oui,oui,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,69.8,34.0,B2,4915.860802407854,SUD-EST,oui
2163,H,1.0,oui,non,29.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,mail,98.5,49.0,C1,4191.752676607042,NORD-OUEST,oui
2563,H,1.0,non,non,25.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,non,courrier,105.95,37.0,D2,1815.7680561892264,NORD-EST,oui
774,H,0.0,oui,non,33.0,oui,permanent,medium,non,non,oui,non,oui,oui,perso,oui,mail,95.8,32.0,C2,3771.311363364424,NORD-OUEST,oui
1218,H,0.0,non,non,24.0,oui,consommation,medium,non,oui,non,non,oui,non,pro,oui,sms,90.55,31.0,D3,6792.984962361889,OUTRE-MER,oui
168,H,1.0,oui,non,29.0,non,bail,basic,non,oui,oui,non,non,oui,pro,oui,mail,45.3,40.0,C3,261.395762392136,NORD-OUEST,oui
1090,F,0.0,non,non,51.0,oui,consommation,medium,oui,oui,oui,non,oui,oui,perso,non,telephone,107.45,28.0,A4,29716.3132223019,SUD-OUEST,non
396,H,1.0,oui,non,33.0,oui,consommation,medium,oui,non,oui,oui,oui,oui,pro,oui,telephone,109.9,45.0,C1,2189.652858408855,SUD-OUEST,non
4323,F,0.0,non,non,32.0,oui,consommation,medium,non,non,non,non,oui,non,perso,non,mail,84.05,40.0,A3,2219.809147866169,OUTRE-MER,oui
2418,F,1.0,non,non,27.0,oui,consommation,medium,non,oui,oui,non,non,non,pro,oui,telephone,86.45,73.0,C2,1222.4933829151366,SUD-OUEST,non
3047,F,0.0,oui,non,32.0,oui,permanent,medium,non,oui,non,non,non,oui,pro,non,telephone,84.15,21.0,D1,5807.735361386012,SUD-OUEST,oui
3427,F,0.0,oui,non,21.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,94.3,77.0,C3,17323.10732868303,OUTRE-MER,non
6653,F,0.0,non,non,28.0,non,bail,basic,non,non,oui,non,non,non,pro,oui,courrier,29.75,56.0,C4,2967.198409417476,SUD-EST,non
5611,F,1.0,oui,non,58.0,oui,consommation,medium,non,non,non,oui,oui,oui,pro,oui,telephone,64.76161542923434,67.0,A4,9215.656894590336,CENTRE,non
5790,F,0.0,oui,oui,40.0,non,bail,basic,non,oui,non,non,oui,oui,pro,oui,mail,50.85,38.0,A4,112.6580738206044,NORD-OUEST,non
3472,F,1.0,non,non,56.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,non,mail,104.75,50.0,C1,10406.14357838935,SUD-OUEST,non
6378,H,0.0,oui,oui,29.0,oui,permanent,medium,oui,non,non,non,non,oui,pro,non,mail,84.05,44.0,A2,4679.152130861816,CENTRE,oui
3999,F,1.0,non,non,2.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,69.6,48.0,C4,10299.03811632159,OUTRE-MER,oui
6393,H,0.0,non,non,26.0,oui,consommation,medium,oui,oui,non,non,oui,non,pro,oui,sms,92.4,68.0,B2,12842.53654319693,SUD-OUEST,non
178,F,0.0,oui,oui,15.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,telephone,105.35,74.0,C1,8298.42703894911,OUTRE-MER,non
5795,H,0.0,non,non,39.0,oui,consommation,medium,oui,oui,non,non,oui,oui,pro,oui,mail,106.4,94.0,A4,7354.471734267136,CENTRE,non
6953,F,1.0,non,non,13.0,oui,consommation,medium,non,non,non,non,non,oui,pro,oui,mail,82.0,37.0,D2,7707.641739916427,SUD-OUEST,oui
6750,H,0.0,non,non,43.0,non,bail,basic,oui,non,oui,non,non,non,perso,oui,sms,35.2,78.0,B2,4758.169565536738,OUTRE-MER,non
3730,F,0.0,oui,non,57.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,sms,104.5,27.0,C4,5761.948332969336,NORD-OUEST,oui
6426,F,0.0,non,non,41.0,oui,permanent,basic,non,non,non,oui,non,non,perso,non,telephone,50.05,69.0,B1,17057.525868515502,CENTRE,non
3449,F,0.0,oui,oui,52.0,oui,consommation,medium,non,oui,oui,non,oui,non,perso,oui,sms,95.7,42.0,C1,21335.189404021192,SUD-EST,non
4091,F,0.0,non,non,20.0,oui,consommation,basic,non,oui,non,oui,non,oui,pro,oui,sms,68.9,48.0,C2,11608.947029552266,NORD-EST,non
1022,F,1.0,non,non,5.0,oui,permanent,medium,non,oui,non,non,oui,non,pro,oui,mail,84.7,37.0,C3,5939.483556098559,NORD-OUEST,non
284,H,0.0,oui,oui,18.0,oui,permanent,medium,non,non,oui,non,oui,oui,pro,non,courrier,95.15,31.0,A1,6589.148909107688,CENTRE,oui
6377,H,0.0,non,non,1.0,non,bail,basic,non,oui,non,oui,non,oui,pro,oui,courrier,44.65,65.0,C3,5771.252124896304,NORD-EST,oui
741,F,0.0,non,non,2.0,oui,permanent,medium,oui,non,oui,non,non,non,pro,oui,mail,80.45,40.0,B1,9050.544531905389,OUTRE-MER,non
3372,H,1.0,non,non,57.0,oui,consommation,medium,non,oui,non,oui,oui,oui,pro,oui,telephone,104.9,52.0,A4,7052.540558747218,CENTRE,non
1941,H,0.0,non,non,3.0,oui,permanent,basic,non,non,non,non,non,oui,pro,non,courrier,54.65,64.0,A4,2406.4838969862485,OUTRE-MER,non
6313,H,0.0,non,non,2.0,oui,permanent,medium,non,non,oui,non,oui,oui,pro,oui,mail,95.85,34.0,C2,13060.520358663996,SUD-OUEST,oui
6167,H,0.0,oui,oui,47.0,oui,permanent,medium,oui,non,oui,non,non,oui,pro,non,mail,90.05,68.0,A4,12253.825181209948,CENTRE,non
4813,F,0.0,non,oui,46.0,oui,permanent,medium,non,oui,oui,non,oui,oui,pro,oui,mail,99.8,28.0,B2,10301.880148558022,CENTRE,non
4864,H,0.0,oui,non,71.0,oui,consommation,medium,non,oui,oui,oui,oui,oui,perso,oui,telephone,113.15,67.0,A1,1028.2929479675747,OUTRE-MER,non
5619,F,1.0,oui,non,20.0,oui,permanent,medium,non,non,non,non,oui,oui,perso,oui,telephone,91.0,57.0,B2,3190.127062268876,OUTRE-MER,non
4120,H,0.0,oui,oui,26.0,oui,permanent,medium,non,non,non,non,non,oui,perso,non,telephone,78.95,43.0,A1,5819.452186959116,SUD-OUEST,non
3638,F,1.0,oui,non,2.0,oui,permanent,basic,non,oui,non,non,non,non,pro,non,sms,50.15,29.0,B2,1888.9578069014333,SUD-OUEST,oui
5933,H,1.0,non,non,3.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,mail,105.0,35.0,D2,182.6244161145487,SUD-OUEST,oui
4128,H,0.0,non,non,57.0,non,bail,basic,non,oui,non,non,oui,non,pro,oui,mail,39.3,21.0,C1,6135.562246112966,SUD-EST,oui
3928,F,0.0,oui,non,18.0,oui,permanent,medium,non,non,oui,non,oui,oui,pro,oui,sms,95.95,68.0,C2,410.20549088336656,SUD-OUEST,non
6846,F,0.0,non,non,1.0,oui,consommation,medium,non,non,oui,non,non,non,pro,oui,courrier,79.55,42.0,D3,10820.68655707759,SUD-OUEST,oui
5004,F,0.0,oui,non,64.0,oui,consommation,medium,non,oui,oui,oui,oui,oui,pro,oui,mail,111.15,36.0,A4,3851.1538378684736,CENTRE,non
3271,H,1.0,oui,non,12.0,oui,consommation,medium,non,oui,non,non,oui,oui,pro,oui,mail,101.35,45.0,D1,4317.772130063711,NORD-OUEST,oui
2321,F,1.0,non,non,65.0,oui,consommation,medium,non,oui,oui,non,oui,non,pro,oui,telephone,95.45,40.0,B2,3962.568072370426,NORD-EST,non
3888,F,0.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,oui,pro,non,sms,80.15,33.0,A3,4017.181240992729,NORD-EST,oui
1298,F,0.0,oui,oui,24.0,non,bail,basic,oui,oui,oui,non,oui,oui,perso,non,mail,57.6,54.0,C4,19953.783876545007,OUTRE-MER,non
2970,H,1.0,non,non,5.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,courrier,70.25,28.0,D2,5994.061683455691,SUD-OUEST,oui
6913,F,0.0,oui,oui,69.0,oui,consommation,medium,non,oui,oui,oui,oui,oui,perso,oui,telephone,108.75,44.0,A4,13952.823948228484,OUTRE-MER,non
717,H,0.0,non,non,32.0,oui,consommation,medium,non,non,non,non,non,oui,pro,oui,telephone,85.65,35.0,B2,11550.041951310952,SUD-EST,non
197,H,0.0,non,non,59.0,oui,consommation,medium,non,oui,oui,oui,oui,oui,pro,oui,mail,111.35,53.0,A1,3218.84327994011,SUD-OUEST,non
2426,F,0.0,oui,non,17.0,non,bail,basic,non,oui,oui,non,non,non,pro,oui,sms,35.65,40.0,B1,7235.503985020098,SUD-EST,non
2419,F,0.0,non,non,11.0,oui,permanent,basic,non,non,oui,oui,non,non,perso,non,telephone,53.8,34.0,C2,6116.744486068981,SUD-OUEST,non
5784,F,0.0,oui,non,18.0,oui,permanent,medium,oui,non,non,non,non,non,pro,non,mail,74.8,59.0,C2,4661.32815286639,OUTRE-MER,non
3191,H,1.0,non,non,12.0,non,bail,basic,non,oui,non,non,non,non,pro,oui,sms,29.35,67.0,C2,10965.65031509508,OUTRE-MER,non
2155,F,0.0,oui,non,30.0,oui,consommation,medium,non,non,non,non,non,oui,pro,oui,mail,85.0,38.0,B2,4504.423791631101,OUTRE-MER,oui
2097,H,0.0,non,non,9.0,oui,permanent,medium,non,non,oui,non,oui,oui,pro,oui,mail,94.05,46.0,C4,10519.973656961043,NORD-EST,non
1575,H,0.0,non,non,66.0,oui,permanent,medium,non,oui,oui,non,oui,oui,pro,non,mail,99.5,25.0,B4,1124.1958386625265,SUD-OUEST,oui
1547,F,0.0,oui,non,63.0,oui,consommation,medium,non,oui,oui,non,oui,oui,perso,oui,mail,107.5,43.0,B3,4385.43828848536,NORD-EST,oui
5906,F,1.0,non,non,14.0,oui,consommation,medium,non,oui,non,non,non,non,pro,oui,mail,78.95,48.0,D3,3518.739747282253,SUD-EST,oui
5723,H,0.0,non,non,58.0,oui,consommation,medium,non,non,non,oui,non,non,pro,non,telephone,80.65,37.0,A1,14054.25352313906,OUTRE-MER,non
462,H,0.0,oui,oui,4.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,non,mail,101.15,31.0,B3,2266.608099231345,NORD-EST,oui
5127,H,0.0,non,non,67.0,oui,consommation,medium,oui,oui,oui,oui,oui,oui,perso,oui,telephone,118.35,39.0,D1,3147.363591597345,NORD-OUEST,oui
26,H,0.0,oui,oui,47.0,oui,consommation,medium,non,oui,non,non,oui,oui,pro,oui,mail,99.35,36.0,A2,2129.475034099441,NORD-EST,oui
4891,H,0.0,oui,non,4.0,oui,consommation,basic,non,non,oui,non,oui,non,pro,non,mail,65.6,33.0,C4,6611.997820896711,CENTRE,non
6451,H,1.0,oui,oui,66.0,oui,consommation,medium,oui,oui,oui,oui,oui,oui,perso,oui,mail,116.25,37.0,C2,3299.5188762682337,SUD-OUEST,non
2037,F,1.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,courrier,70.6,60.0,B1,6863.669795510011,OUTRE-MER,non
2861,F,0.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,oui,pro,oui,mail,81.95,28.0,B2,3598.176636931191,NORD-EST,oui
1958,H,0.0,non,non,24.0,oui,consommation,medium,non,oui,oui,non,non,non,pro,oui,telephone,84.85,76.0,D1,14303.167911574035,SUD-EST,non
2511,H,1.0,oui,non,29.0,oui,permanent,medium,oui,non,oui,non,non,oui,perso,non,telephone,90.1,51.0,C1,5761.948332969336,CENTRE,non
1169,H,1.0,non,non,70.0,non,bail,basic,non,oui,oui,non,oui,non,perso,oui,sms,44.05,48.0,C4,9701.215439418778,SUD-EST,non
1336,F,0.0,oui,non,15.0,oui,permanent,medium,non,oui,non,non,non,non,pro,non,telephone,75.35,46.0,B2,7645.634124772219,CENTRE,non
4613,F,1.0,non,non,54.0,oui,consommation,medium,non,oui,non,non,non,non,pro,oui,mail,79.5,41.0,B2,70.89524320428154,NORD-OUEST,oui
1713,H,0.0,oui,non,52.0,oui,consommation,basic,non,oui,non,oui,non,non,pro,non,telephone,61.35,43.0,B2,4186.698226996048,OUTRE-MER,non
1024,H,0.0,non,non,37.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,courrier,70.35,47.0,A4,1590.5405230674648,NORD-EST,non
5954,H,0.0,non,non,20.0,non,bail,basic,oui,oui,oui,oui,oui,non,pro,oui,sms,55.0,46.0,D1,3245.837266913641,OUTRE-MER,non
3973,F,0.0,oui,oui,43.0,non,bail,basic,oui,non,oui,oui,oui,oui,perso,oui,sms,60.4,20.0,A4,22677.78373052624,CENTRE,non
38,H,0.0,non,non,34.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,mail,106.35,23.0,C3,10220.07696977787,SUD-OUEST,oui
262,H,1.0,oui,non,57.0,oui,consommation,medium,non,oui,non,non,non,oui,pro,oui,mail,89.85,40.0,C1,5261.491317676304,OUTRE-MER,non
1289,H,0.0,non,non,63.0,oui,consommation,basic,oui,oui,oui,oui,non,non,perso,non,telephone,68.8,46.0,C3,10062.781520378823,SUD-EST,non
6210,F,0.0,non,oui,25.0,oui,permanent,basic,non,oui,non,oui,non,non,perso,oui,sms,54.75,46.0,B1,6519.073108983845,CENTRE,non
4762,H,1.0,non,non,34.0,oui,permanent,medium,non,non,non,non,non,non,pro,non,sms,69.15,33.0,B2,11530.117170890551,NORD-EST,non
4796,F,0.0,oui,non,55.0,oui,permanent,medium,oui,non,non,non,oui,oui,perso,oui,mail,94.75,48.0,C2,21126.6201598064,SUD-EST,non
4846,H,0.0,non,non,7.0,oui,permanent,medium,non,non,non,non,non,non,pro,non,telephone,69.15,78.0,A1,2032.307081199353,OUTRE-MER,non
3678,H,0.0,oui,oui,16.0,oui,consommation,basic,oui,oui,non,oui,oui,oui,pro,non,mail,84.9,54.0,A1,9052.26747886895,SUD-OUEST,non
2822,F,0.0,oui,oui,41.0,oui,consommation,basic,oui,oui,oui,oui,non,oui,pro,non,sms,79.9,27.0,B1,2157.27125845714,SUD-OUEST,oui
2373,F,0.0,oui,oui,66.0,oui,permanent,basic,non,non,non,oui,non,non,perso,oui,sms,49.4,51.0,C1,19941.1964883732,NORD-EST,non
302,H,0.0,non,non,4.0,oui,permanent,medium,non,non,oui,oui,non,oui,pro,oui,mail,90.4,75.0,C2,1968.06310756318,OUTRE-MER,non
3092,F,0.0,non,non,1.0,non,bail,basic,non,non,non,non,non,non,pro,oui,courrier,25.1,42.0,B1,6235.909084339621,SUD-OUEST,oui
6068,F,0.0,non,oui,12.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,mail,44.55,30.0,B1,3300.4891404253985,NORD-EST,oui
833,F,0.0,oui,oui,37.0,oui,consommation,medium,non,oui,non,non,oui,non,pro,oui,mail,88.8,48.0,D1,10428.37927608374,SUD-OUEST,non
152,F,0.0,oui,oui,70.0,oui,consommation,medium,oui,oui,oui,non,oui,oui,perso,oui,sms,108.15,32.0,C3,5761.948332969336,SUD-EST,non
4403,F,0.0,oui,oui,32.0,oui,consommation,basic,non,oui,oui,non,non,non,pro,non,telephone,62.45,88.0,A1,2335.570204819225,OUTRE-MER,non
778,F,0.0,oui,non,59.0,oui,consommation,medium,oui,oui,oui,oui,non,oui,perso,oui,sms,107.0,69.0,C3,9529.14375082361,CENTRE,non
971,H,0.0,oui,non,49.0,oui,consommation,medium,oui,oui,non,non,oui,non,pro,oui,telephone,93.85,65.0,B1,10378.798788547268,NORD-EST,non
1763,F,0.0,non,non,2.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,mail,45.4,47.0,C4,6089.476808054873,CENTRE,non
4609,H,0.0,oui,oui,25.0,oui,consommation,basic,non,non,non,oui,non,non,perso,oui,courrier,55.1,56.0,C2,3092.187376549771,OUTRE-MER,non
3609,F,0.0,non,non,61.0,oui,consommation,medium,non,oui,oui,non,oui,oui,perso,oui,mail,103.95,40.0,C4,15471.049745164848,NORD-EST,non
3400,H,0.0,non,non,18.0,oui,consommation,medium,non,non,non,non,oui,non,pro,non,telephone,84.3,27.0,A1,10796.526563627369,NORD-EST,non
5163,H,0.0,oui,oui,19.0,non,bail,basic,oui,oui,non,non,non,non,pro,oui,courrier,34.95,45.0,C4,3177.171135149991,OUTRE-MER,non
6989,F,0.0,oui,oui,20.0,oui,consommation,basic,oui,non,non,non,oui,oui,perso,non,telephone,76.0,45.0,A4,10.622721418269066,OUTRE-MER,non
1583,F,0.0,oui,oui,6.0,oui,consommation,basic,non,non,non,non,non,non,pro,oui,sms,48.95,47.0,C1,3818.312770971864,SUD-OUEST,non
334,F,0.0,non,non,2.0,oui,consommation,medium,non,non,oui,non,non,non,pro,non,courrier,80.6,50.0,B4,10444.33087220074,SUD-EST,oui
5985,F,0.0,oui,non,57.0,oui,consommation,basic,non,oui,oui,oui,oui,non,perso,non,telephone,74.6,44.0,C1,841.6245950512416,SUD-OUEST,non
3722,H,0.0,non,oui,23.0,non,bail,basic,oui,oui,non,oui,non,non,perso,non,telephone,40.65,39.0,A4,9312.553111028144,SUD-OUEST,non
5044,H,0.0,oui,non,22.0,oui,permanent,medium,oui,oui,non,oui,oui,oui,pro,oui,mail,104.6,60.0,A1,17739.132090839244,NORD-EST,non
1774,H,0.0,oui,oui,1.0,oui,permanent,basic,oui,non,non,non,non,non,pro,oui,courrier,64.76161542923434,50.0,A1,5288.684173789274,NORD-EST,non
2112,F,0.0,non,non,29.0,oui,consommation,basic,oui,non,non,oui,non,non,perso,non,mail,59.4,34.0,B2,2714.428802876241,SUD-OUEST,non
2280,F,1.0,non,non,8.0,oui,consommation,medium,non,non,non,oui,oui,oui,pro,oui,sms,100.15,43.0,B2,5088.398694651715,OUTRE-MER,non
6990,H,0.0,oui,non,36.0,oui,permanent,medium,oui,non,non,non,oui,oui,pro,oui,mail,93.6,27.0,C1,1.0162767161464217,NORD-EST,non
5286,H,0.0,oui,non,8.0,oui,permanent,medium,oui,non,non,non,non,non,pro,oui,mail,74.5,36.0,A1,5634.177370443244,NORD-OUEST,oui
5165,H,1.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,69.65,30.0,D1,896.6365749604563,SUD-OUEST,oui
1951,H,0.0,oui,non,14.0,oui,permanent,basic,non,non,oui,non,non,non,pro,non,sms,50.2,57.0,C3,15986.215687242324,SUD-OUEST,non
5351,F,0.0,non,non,12.0,oui,permanent,medium,non,non,oui,non,oui,oui,perso,non,courrier,95.5,28.0,C2,8881.238549661563,SUD-OUEST,oui
1556,F,0.0,non,non,1.0,oui,permanent,medium,non,oui,non,oui,oui,non,pro,non,mail,91.7,45.0,B1,123.72987943089538,SUD-OUEST,oui
3593,H,0.0,non,non,8.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,courrier,70.1,37.0,A4,5761.948332969336,NORD-EST,oui
762,H,0.0,oui,non,3.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,70.3,48.0,B1,5647.784973829706,NORD-EST,oui
6292,H,0.0,oui,oui,39.0,oui,consommation,medium,non,non,oui,non,oui,oui,perso,non,mail,64.76161542923434,46.0,C2,1170.1001410197568,SUD-EST,non
2397,H,0.0,non,non,1.0,oui,permanent,medium,non,non,non,non,oui,oui,pro,oui,mail,88.35,59.0,B1,7519.141994690743,OUTRE-MER,oui
4179,H,1.0,non,non,29.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,sms,73.3,38.0,C3,10464.48066255786,OUTRE-MER,non
1964,H,0.0,non,non,66.0,oui,permanent,basic,oui,oui,non,non,non,non,perso,oui,courrier,54.8,26.0,C3,7642.769854108092,SUD-EST,non
34,H,1.0,non,non,1.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,telephone,45.25,49.0,A4,2442.433777009876,SUD-OUEST,non
4252,F,0.0,non,non,19.0,oui,consommation,basic,non,non,oui,non,non,non,pro,oui,courrier,56.1,24.0,A1,3730.004677760669,NORD-OUEST,non
4016,F,0.0,non,non,1.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,courrier,45.35,65.0,B2,6794.969945142111,NORD-EST,non
3725,F,0.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,courrier,70.8,30.0,B1,3329.1211072973792,SUD-EST,oui
1077,F,0.0,non,non,41.0,oui,consommation,medium,oui,oui,oui,oui,oui,oui,pro,oui,telephone,114.5,34.0,D2,7465.469377599524,SUD-OUEST,oui
6772,H,0.0,non,non,38.0,oui,permanent,basic,non,non,oui,oui,non,oui,perso,oui,courrier,62.3,59.0,C2,6306.90844204596,NORD-OUEST,oui
6538,H,0.0,non,non,2.0,oui,permanent,medium,non,non,oui,oui,non,non,pro,oui,mail,79.85,39.0,C1,3869.7644664177305,SUD-EST,oui
3690,F,0.0,non,non,24.0,non,bail,basic,non,oui,oui,non,oui,oui,pro,oui,sms,54.15,23.0,B1,354.3257748594588,OUTRE-MER,oui
1412,F,0.0,oui,non,15.0,oui,permanent,medium,non,non,oui,non,oui,non,pro,oui,mail,84.3,22.0,B4,5232.936012042516,CENTRE,oui
6504,H,0.0,non,non,3.0,oui,permanent,medium,non,non,non,non,oui,non,pro,non,mail,79.25,24.0,B3,1160.5963304270465,SUD-OUEST,oui
5696,H,0.0,oui,non,22.0,oui,permanent,basic,oui,non,non,oui,non,non,pro,oui,mail,54.2,29.0,C4,5003.327808218998,OUTRE-MER,oui
4464,H,0.0,non,non,12.0,oui,permanent,medium,oui,non,oui,non,non,non,pro,non,telephone,81.7,20.0,A4,7987.272735636477,NORD-OUEST,oui
3460,F,0.0,oui,non,48.0,oui,permanent,medium,non,non,oui,oui,oui,oui,pro,oui,sms,100.05,55.0,A4,2717.07648548161,SUD-EST,non
1565,F,0.0,non,non,55.0,oui,permanent,medium,non,oui,oui,non,non,non,pro,oui,mail,81.55,23.0,D1,11133.932315434628,NORD-EST,non
6542,H,0.0,non,non,15.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,courrier,76.0,29.0,D1,10688.823638816952,CENTRE,oui
3626,H,0.0,non,oui,23.0,oui,permanent,basic,non,oui,non,oui,non,non,pro,oui,telephone,55.3,40.0,D1,8307.418091545367,SUD-EST,non
6508,F,0.0,oui,oui,42.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,94.2,29.0,A4,1581.460649314567,NORD-EST,oui
3442,H,0.0,non,non,29.0,oui,permanent,medium,non,non,oui,oui,oui,oui,pro,oui,sms,98.8,28.0,A1,13729.432357284371,NORD-EST,non
2054,F,0.0,non,non,2.0,oui,consommation,basic,non,non,non,non,non,non,pro,oui,mail,49.4,38.0,A3,992.3031604300136,SUD-EST,oui
661,F,0.0,non,non,10.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,courrier,45.25,29.0,C1,7787.201678629898,SUD-EST,non
2779,H,0.0,non,non,9.0,oui,consommation,medium,non,non,non,non,oui,non,pro,oui,mail,85.35,41.0,B4,6527.949718106931,SUD-EST,oui
6853,F,0.0,non,non,54.0,oui,consommation,medium,non,oui,oui,oui,oui,oui,pro,non,mail,111.1,46.0,B3,7678.390480503215,SUD-EST,oui
3726,H,0.0,non,non,16.0,oui,consommation,medium,non,non,non,oui,non,oui,pro,oui,sms,89.05,40.0,C2,11333.65814800395,NORD-OUEST,oui
2576,F,0.0,oui,oui,53.0,oui,permanent,medium,non,oui,oui,oui,oui,oui,pro,oui,telephone,108.25,42.0,A4,6374.5459835216825,NORD-OUEST,non
6970,H,0.0,non,non,4.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,mail,74.35,23.0,B2,2516.520947967798,NORD-EST,oui
826,H,1.0,oui,non,7.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,telephone,95.6,35.0,A2,4578.76214045612,SUD-OUEST,oui
3218,H,0.0,non,non,68.0,oui,permanent,medium,non,oui,oui,non,non,non,perso,non,sms,79.6,30.0,B1,12205.81729693602,SUD-OUEST,non
1383,F,0.0,non,non,1.0,oui,consommation,basic,non,non,non,non,non,non,pro,oui,telephone,49.95,35.0,A1,5761.948332969336,SUD-EST,oui
2294,H,0.0,non,non,12.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,mail,106.7,35.0,D2,12273.049686957607,SUD-EST,oui
5817,H,0.0,non,oui,1.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,mail,44.4,31.0,C2,1579.3668004519975,CENTRE,oui
4568,H,0.0,non,non,26.0,oui,permanent,medium,non,oui,oui,oui,non,non,perso,oui,mail,85.2,32.0,C1,5761.948332969336,NORD-EST,non
4273,F,0.0,non,non,31.0,oui,consommation,medium,non,non,non,oui,non,non,pro,oui,sms,79.85,53.0,C4,9753.75528218911,NORD-EST,oui
3159,H,1.0,non,non,3.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,94.85,56.0,B1,6056.890673768296,SUD-OUEST,non
6173,H,1.0,non,non,35.0,oui,consommation,medium,oui,non,non,non,non,oui,pro,non,sms,91.0,83.0,B1,11127.780965141354,OUTRE-MER,non
5910,H,0.0,non,non,6.0,oui,permanent,basic,non,non,oui,non,oui,non,pro,non,courrier,60.9,63.0,C3,17785.25958250273,SUD-EST,non
6337,F,0.0,oui,oui,55.0,oui,consommation,medium,oui,non,non,non,oui,oui,perso,non,courrier,100.9,64.0,C4,1731.4521000252182,OUTRE-MER,non
6998,F,0.0,non,non,13.0,oui,permanent,medium,non,non,non,non,non,oui,pro,oui,mail,80.5,28.0,D1,2220.035431852116,NORD-EST,non
1132,F,1.0,oui,non,29.0,oui,consommation,medium,non,non,oui,oui,oui,oui,pro,oui,telephone,104.05,49.0,D1,4017.657734598396,NORD-OUEST,oui
5342,F,0.0,non,non,37.0,oui,permanent,basic,non,non,non,non,oui,oui,pro,oui,mail,64.75,25.0,A2,7.026174408133102,SUD-EST,oui
