churn,id_client,genre,espace_client_web,assurance_vie,banque_principale,anciennete_mois,compte_epargne,compte_courant,compte_joint,PEA,assurance_auto,assurance_habitation,credit_immo,type,compte_titres,agios_6mois,age,var_0,credit_autres_consommation,credit_autres_permanent,cartes_bancaires_medium,methode_contact_mail,methode_contact_sms,methode_contact_telephone,segment_client_A2,segment_client_A3,segment_client_A4,segment_client_B1,segment_client_B2,segment_client_B3,segment_client_B4,segment_client_C1,segment_client_C2,segment_client_C3,segment_client_C4,segment_client_D1,segment_client_D2,segment_client_D3,branche_NORD-EST,branche_NORD-OUEST,branche_OUTRE-MER,branche_SUD-EST,branche_SUD-OUEST
0,6330,0,0.0,1,0,23.0,1,0,0,1,0,0,1,1,0,90.15,57.0,19109.422983089164,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6066,1,0.0,0,0,2.0,1,0,0,1,0,1,1,1,0,94.95,54.0,4489.235234576618,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1572,0,1.0,0,0,3.0,1,0,0,0,0,0,0,1,0,45.0,28.0,7022.915670704434,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4268,1,0.0,1,1,35.0,1,0,1,0,1,1,0,0,1,89.7,34.0,1982.804813746036,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2053,1,0.0,1,0,47.0,1,0,1,1,0,0,0,1,1,83.35,39.0,17603.754184240282,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,3887,1,0.0,0,0,11.0,1,0,1,0,0,0,0,1,0,74.95,30.0,4132.67422271923,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2342,0,0.0,0,0,30.0,1,1,0,0,1,1,1,1,0,106.4,40.0,942.896631431508,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,576,1,0.0,1,1,31.0,1,1,0,1,0,1,0,0,0,98.05,33.0,1851.818562690128,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3662,0,0.0,0,0,9.0,1,0,0,0,0,0,0,1,0,45.15,21.0,898.5807982379872,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7039,0,0.0,1,1,72.0,1,0,1,1,0,1,1,0,1,103.2,70.0,158.58559303428729,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3949,0,0.0,0,1,18.0,1,1,0,0,0,0,0,1,0,57.65,38.0,8397.925513341946,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6284,0,0.0,0,0,23.0,1,0,0,0,0,1,1,1,1,93.5,47.0,8199.544340024038,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3596,0,0.0,0,0,3.0,1,1,1,0,0,0,0,1,0,64.76161542923434,38.0,5761.948332969336,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2260,0,0.0,0,0,3.0,1,0,0,1,1,0,0,1,0,80.1,29.0,1957.7200107567649,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1637,1,0.0,0,0,66.0,0,0,0,0,1,0,0,0,0,29.45,56.0,13345.82586471829,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2175,0,0.0,0,0,30.0,1,0,0,0,1,1,0,1,0,85.15,34.0,1444.1688066897873,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4780,1,0.0,0,0,9.0,1,0,0,0,0,0,0,1,0,70.05,39.0,3425.638340664466,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,794,0,0.0,0,0,6.0,0,0,0,0,0,1,1,1,0,45.0,24.0,5855.961319350443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2641,0,1.0,0,0,5.0,1,1,1,0,1,0,0,1,0,59.9,30.0,11474.616279313348,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,2854,1,0.0,1,1,17.0,1,1,0,1,0,1,0,0,1,64.76161542923434,21.0,8225.475871992174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1499,1,1.0,1,0,64.0,1,0,1,1,0,0,1,1,1,94.25,56.0,11064.467091957964,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,5826,0,0.0,1,0,1.0,1,0,0,0,0,1,0,1,1,79.35,27.0,4277.34889450817,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2510,1,0.0,0,0,1.0,1,0,0,0,0,0,0,1,1,74.25,25.0,703.8879675925791,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1239,0,0.0,1,1,3.0,1,0,1,0,0,1,0,1,1,58.7,49.0,7147.982649781199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,5536,1,0.0,0,0,9.0,0,0,0,0,0,1,0,1,1,34.7,27.0,1451.4844046068383,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,32,0,0.0,1,1,27.0,1,1,1,1,1,0,0,0,0,66.15,44.0,3996.02874842687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,611,0,0.0,1,1,9.0,1,1,1,1,1,0,0,1,0,65.0,30.0,4254.605247520642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,645,1,1.0,1,0,29.0,1,0,0,0,0,1,1,1,1,94.55,29.0,7742.124450037163,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,6493,1,0.0,1,0,17.0,0,0,0,1,1,1,1,0,0,54.6,52.0,1068.9836644548227,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,4008,0,0.0,1,1,51.0,0,0,0,1,1,1,1,0,1,56.15,30.0,5606.303891224372,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3253,0,0.0,1,1,36.0,1,1,0,1,0,1,1,1,1,64.76161542923434,43.0,3540.794935786067,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,5072,1,1.0,1,0,23.0,1,0,1,1,0,1,1,1,1,104.45,23.0,3634.751686737719,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,3603,1,0.0,0,0,2.0,1,0,0,0,0,0,0,1,0,45.85,27.0,4406.972927970278,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2412,0,0.0,1,0,42.0,0,0,1,0,1,0,0,0,0,33.55,23.0,6308.90314402437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,959,0,0.0,1,1,32.0,1,0,1,0,0,1,0,1,1,86.1,61.0,19298.089920696904,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,2831,0,1.0,1,0,12.0,1,0,1,1,0,1,0,1,1,98.1,29.0,244.01344090826888,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4085,0,0.0,0,0,30.0,0,0,0,0,1,0,1,0,1,40.35,39.0,7505.524636519878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5701,0,0.0,1,1,15.0,1,0,1,1,1,1,1,1,0,76.5,58.0,19222.89166913327,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4490,0,1.0,1,0,54.0,1,1,1,1,1,1,1,0,1,115.6,49.0,1058.273264030771,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,6983,0,0.0,0,0,23.0,1,0,1,1,1,0,0,1,0,83.2,70.0,1708.5348658008131,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,2644,1,0.0,0,0,18.0,0,0,1,1,0,0,0,1,1,33.5,23.0,1645.58574018341,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2873,1,0.0,0,0,25.0,1,0,0,0,0,1,1,1,1,94.7,20.0,9108.320670770416,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4523,1,1.0,1,0,10.0,1,1,0,0,0,0,0,1,0,75.3,23.0,17206.9110312325,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1099,1,0.0,1,1,5.0,1,0,0,0,1,0,0,1,1,55.7,84.0,8179.247226317593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,6760,1,0.0,0,1,4.0,1,1,0,0,0,0,0,1,1,49.4,29.0,57.53628651604095,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,887,0,1.0,0,0,27.0,1,1,1,1,0,1,1,0,1,110.5,49.0,5703.526654415211,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,5000,1,0.0,0,0,6.0,1,0,0,0,1,0,0,1,1,49.5,36.0,2460.6530369198817,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,4692,0,0.0,1,1,16.0,1,1,0,1,0,1,1,1,0,100.7,40.0,6589.514364737792,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,4150,1,1.0,1,0,7.0,1,0,0,0,0,1,1,1,1,89.0,52.0,4169.084523080562,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3104,1,1.0,0,0,9.0,1,0,0,0,0,0,0,1,1,74.05,45.0,5761.948332969336,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6503,1,0.0,1,1,70.0,0,0,1,1,1,1,1,0,0,60.35,96.0,8676.681182961172,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1124,1,0.0,0,0,12.0,1,0,1,0,0,0,0,1,1,49.05,33.0,22090.34522466316,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5315,1,0.0,0,0,1.0,1,0,0,0,0,0,0,1,1,45.6,40.0,1107.6212976512934,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,738,1,1.0,0,0,42.0,1,0,1,0,0,0,0,1,1,79.35,41.0,13068.323191043808,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,6203,0,0.0,1,1,69.0,1,1,1,1,1,1,0,0,1,105.1,51.0,9300.204425068318,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1576,0,1.0,1,0,68.0,1,0,1,1,1,0,0,0,1,60.65,42.0,11908.74386096906,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,4890,1,0.0,1,1,53.0,1,0,1,0,1,1,0,1,1,92.55,24.0,12723.341414995271,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,418,0,0.0,1,1,22.0,1,0,1,0,0,0,1,1,0,83.3,34.0,1215.7852728668222,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,5504,1,1.0,1,0,44.0,1,0,1,0,0,0,1,0,0,88.4,28.0,8836.887539419984,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,709,1,0.0,1,1,29.0,1,0,1,1,0,1,1,1,0,80.1,58.0,17208.301143646422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,985,0,1.0,1,0,33.0,1,0,1,0,0,0,0,1,1,80.6,36.0,9719.226462367616,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1265,1,1.0,0,1,56.0,1,1,0,0,0,1,1,0,0,94.8,46.0,5637.535340324863,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4436,0,0.0,0,1,19.0,1,1,1,1,0,0,0,1,1,60.6,20.0,12761.350729439971,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,7040,0,0.0,1,1,11.0,0,1,0,0,0,0,0,1,1,29.6,51.0,24494.103485518543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2171,0,0.0,0,0,2.0,1,0,0,1,0,0,1,1,0,60.85,44.0,11679.504376248857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,4942,1,0.0,1,1,4.0,1,0,0,0,0,0,0,1,1,50.9,44.0,1401.378676519776,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5728,0,0.0,0,0,13.0,1,0,1,1,1,0,0,1,0,89.4,28.0,2572.856535968801,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,6333,0,1.0,0,0,60.0,1,0,0,1,1,1,1,0,1,106.0,20.0,9683.3872936523,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3062,1,1.0,1,0,24.0,0,0,0,1,1,0,0,1,0,34.25,23.0,8219.19795722125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5624,1,1.0,1,0,29.0,1,0,1,0,0,0,1,1,1,89.8,37.0,10437.49820418595,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,6237,1,0.0,0,0,1.0,1,0,0,0,0,0,0,1,0,69.95,33.0,203.55131186392373,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,5225,1,0.0,1,1,72.0,1,0,1,1,0,1,1,0,1,104.45,28.0,15926.917495451897,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6176,1,0.0,0,0,43.0,1,0,1,0,0,0,0,1,1,77.85,40.0,4565.901733671844,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,6889,1,0.0,0,0,3.0,1,0,0,1,1,1,0,1,1,89.85,36.0,2482.57918865386,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1087,1,0.0,0,0,32.0,1,1,0,0,1,0,0,1,0,87.65,63.0,2774.606811958404,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,4713,1,0.0,1,1,58.0,1,0,0,1,1,1,1,0,1,105.05,30.0,5042.184632223576,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2521,1,1.0,1,0,36.0,1,0,0,0,0,0,1,1,1,85.25,31.0,671.2845431788496,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,4697,1,0.0,1,0,72.0,1,0,0,1,0,1,1,1,1,94.65,23.0,5109.3074522098905,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3064,0,0.0,0,0,21.0,1,0,0,0,0,0,0,1,1,68.65,44.0,5885.468918919527,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5834,0,0.0,1,0,65.0,1,1,0,1,0,1,1,1,1,105.05,61.0,6199.533194359405,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4839,1,1.0,0,0,7.0,1,0,0,0,0,0,0,1,0,73.75,42.0,380.5834976046263,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,5415,0,0.0,0,0,18.0,1,0,0,0,0,0,0,1,1,50.3,48.0,2302.8045048294016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,6470,1,0.0,1,1,8.0,1,0,0,0,0,0,0,0,1,43.45,49.0,2532.48185488866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,5874,0,0.0,0,0,10.0,1,0,0,1,0,1,1,1,1,100.6,47.0,2333.494547610855,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6484,1,0.0,0,0,37.0,1,1,1,1,1,1,1,0,1,90.6,51.0,1688.634031755083,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2315,1,0.0,1,1,35.0,1,0,0,0,1,1,1,0,1,73.45,22.0,970.8254882207718,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5889,1,1.0,1,0,59.0,0,0,1,0,0,1,1,1,1,50.25,35.0,158.76269216626315,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5762,1,1.0,1,0,30.0,1,1,1,1,1,1,0,1,1,105.7,51.0,8027.1762564126675,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4250,1,0.0,0,0,63.0,1,1,1,1,1,1,0,0,0,104.5,89.0,9591.769409066485,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3303,0,0.0,0,0,4.0,1,0,1,0,0,0,0,1,0,77.95,21.0,4335.714794599428,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1075,0,0.0,1,1,59.0,1,0,1,0,1,0,1,1,1,96.65,34.0,17077.608277264957,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,834,0,1.0,0,0,4.0,1,0,0,0,0,1,0,1,1,78.85,38.0,7284.672261534766,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,4077,0,1.0,1,1,14.0,1,0,0,0,0,1,1,1,1,95.8,62.0,25596.39419751624,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2323,0,0.0,0,0,29.0,1,0,0,1,0,1,1,1,1,98.6,29.0,5706.271107815168,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1899,1,0.0,0,0,17.0,1,0,1,1,0,0,1,1,1,90.95,34.0,556.8624334967781,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2918,1,1.0,1,0,8.0,0,0,1,1,0,0,1,1,1,43.35,65.0,15951.87544335246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6563,1,0.0,1,1,15.0,1,0,0,0,0,0,0,1,1,74.9,36.0,8172.281664105686,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1663,1,0.0,1,0,51.0,1,0,0,0,0,1,1,1,1,94.65,54.0,4665.21790126881,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,19,0,0.0,0,0,21.0,1,0,1,1,0,0,1,1,1,90.05,24.0,6679.3905664719005,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6036,0,0.0,1,0,53.0,1,1,1,1,1,1,1,0,0,110.5,61.0,15878.617381244932,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,2150,1,0.0,0,0,21.0,1,0,0,0,0,0,1,1,1,84.1,29.0,9852.24374505081,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4836,0,0.0,0,0,25.0,1,1,1,1,1,1,0,1,1,78.35,63.0,10786.51016708172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,6442,0,0.0,1,1,67.0,1,0,1,0,0,0,0,0,0,50.55,60.0,21558.200968087916,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4566,1,0.0,1,0,68.0,1,0,1,0,1,1,1,0,1,100.3,48.0,2706.5337362387527,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3687,1,0.0,1,1,19.0,1,0,1,0,1,1,1,0,0,100.0,41.0,2574.3168724471525,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2620,1,0.0,0,0,18.0,1,1,0,1,1,1,0,1,1,68.35,49.0,10351.529506653762,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1148,0,0.0,0,0,2.0,1,0,0,0,0,1,1,1,1,95.15,42.0,2399.167137116338,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2000,0,1.0,0,0,9.0,1,0,0,1,0,0,0,1,0,75.5,67.0,12490.309035537435,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6642,1,0.0,0,0,25.0,1,1,1,0,1,1,1,1,1,79.0,38.0,8993.490016624091,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3345,0,0.0,1,0,72.0,1,0,1,1,0,1,1,0,1,101.35,21.0,10784.422308325986,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3991,0,0.0,0,0,4.0,1,0,1,0,1,0,1,1,1,93.5,36.0,1169.432500732687,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1178,1,0.0,0,0,15.0,1,0,0,1,1,1,1,1,1,101.35,23.0,1319.8196759550146,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,304,1,0.0,0,1,38.0,1,0,1,0,0,0,0,1,1,81.85,66.0,10836.727941961191,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3864,0,0.0,0,0,30.0,1,0,1,0,0,1,1,1,1,100.2,31.0,2448.909940955741,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5414,1,0.0,0,0,64.0,1,0,1,0,1,1,1,0,1,105.65,35.0,2068.714768731793,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5067,0,0.0,1,1,30.0,1,1,0,0,1,0,1,1,0,66.3,20.0,10699.82697987554,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3490,1,0.0,1,1,8.0,1,0,0,1,0,0,0,1,1,51.05,22.0,1602.7355845996683,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,6587,1,1.0,0,0,64.0,1,1,1,0,0,1,1,1,1,103.5,52.0,13647.42606536676,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3231,0,0.0,0,0,15.0,1,1,1,1,1,1,1,1,0,84.45,46.0,9479.552892486776,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,857,1,0.0,0,0,1.0,1,0,1,0,0,0,0,1,0,50.8,31.0,9742.402300182745,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5664,0,1.0,0,0,10.0,1,0,0,1,0,0,1,1,1,84.6,34.0,2429.2066913001327,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2126,1,0.0,0,0,1.0,1,0,0,0,0,0,0,1,0,44.45,32.0,1162.2539040799593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3101,0,0.0,0,0,58.0,1,1,0,0,0,0,0,1,1,79.8,45.0,5442.501001022367,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1786,0,0.0,0,0,38.0,1,0,1,1,1,0,0,1,1,84.25,42.0,4081.487300876274,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,5204,1,1.0,1,0,38.0,0,0,0,0,0,0,0,1,1,24.85,37.0,2209.5897590421737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,5937,0,1.0,1,0,8.0,1,0,0,0,0,0,1,1,1,84.0,23.0,2571.834857387098,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2086,1,0.0,1,1,17.0,1,0,0,0,0,1,0,1,0,80.85,21.0,12054.615733564418,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5608,0,0.0,1,1,13.0,1,1,0,0,1,0,0,0,0,54.15,36.0,12327.505076157257,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5523,0,0.0,1,0,7.0,1,0,0,0,0,0,0,1,1,69.2,20.0,5516.672323993103,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,6467,1,0.0,0,0,10.0,1,0,0,0,0,0,0,1,0,75.05,52.0,17768.689917066353,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1010,1,0.0,0,0,3.0,1,1,0,0,0,0,0,1,1,50.15,49.0,17403.56883246333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2392,1,0.0,0,0,20.0,1,0,0,1,0,1,0,1,1,90.7,51.0,7616.156956614363,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
